86899712,86900735,RU
86900736,87031807,TR
87031808,87293951,FR
87293952,87359487,IR
87359488,87361535,ES
87361536,87363583,CZ
87363584,87367679,RU
87367680,87375871,IR
87375872,87384063,GB
87384064,87386111,AE
87386112,87388159,CH
87388160,87390207,UA
87390208,87392255,RU
87392256,87425023,BG
87425024,87556095,GR
87556096,87558143,ES
87558144,87560191,IT
87560192,87561727,DE
87561728,87561983,ES
87561984,87562239,DE
87562240,87564287,UA
87564288,87566335,HU
87566336,87568383,FR
87568384,87570431,GB
87570432,87572479,ES
87572480,87588863,MD
87588864,87590143,IR
87590144,87590399,US
87590400,87590911,IR
87590912,87592959,RU
87592960,87597055,DK
87597056,87599103,ES
87599104,87601151,GB
87601152,87621631,DE
87621632,87623679,LB
87623680,87625727,KG
87625728,87625983,GB
87625984,87626239,NL
87626240,87626495,GB
87626496,87626751,NL
87626752,87627007,GB
87627008,87627263,NL
87627264,87627519,GB
87627520,87627775,US
87627776,87629823,ES
87629824,87631871,IR
87631872,87633919,DE
87633920,87635967,DK
87635968,87638015,GB
87638016,87640063,UA
87640064,87642111,RS
87642112,87646207,GB
87646208,87654399,FR
87654400,87670783,PL
87670784,87672831,DE
87672832,87674879,CH
87674880,87676927,AE
87676928,87678975,RU
87678976,87679231,NL
87679232,87679999,ES
87680000,87681023,NL
87681024,87683071,RU
87683072,87685119,SE
87685120,87687167,NL
87687168,87752703,UA
87752704,87754751,RU
87754752,87755263,CZ
87755264,87755519,SK
87755520,87755775,KG
87755776,87756799,RU
87756800,87758847,ES
87758848,87761407,RU
87761408,87761663,CZ
87761664,87761919,RU
87761920,87762431,FR
87762432,87762943,CZ
87762944,87763967,KZ
87763968,87766527,RU
87766528,87766783,UA
87766784,87768063,RU
87768064,87777279,ES
87777280,87777535,TJ
87777536,87777791,CZ
87777792,87778303,RU
87778304,87779327,CZ
87779328,87779839,UA
87779840,87781375,CZ
87781376,87783423,ES
87783424,87793663,RU
87793664,87801855,CZ
87801856,87818239,RU
87818240,87883775,PL
87883776,87885823,IT
87885824,87889919,RU
87889920,87890687,IR
87890688,87890943,US
87890944,87891199,NL
87891200,87891967,IR
87891968,87901183,DE
87901184,87901695,HK
87901696,87902207,US
87902208,87904255,IR
87904256,87906303,DE
87906304,87908351,FI
87908352,87912447,BG
87912448,87912959,IE
87912960,87913471,GB
87913472,87913983,US
87913984,87914495,IE
87914496,87916543,GB
87916544,87932927,DE
87932928,87934975,GB
87934976,87936511,ES
87936512,87936767,GB
87936768,87939071,ES
87939072,87941119,IT
87941120,87943167,CH
87943168,87945215,RU
87945216,87947263,HU
87947264,87949311,NL
87949312,87950847,GB
87950848,87954431,PL
87954432,87954687,BE
87954688,87954943,AU
87954944,87957503,PL
87957504,87957759,ES
87957760,87958015,IN
87958016,87958527,SG
87958528,87959039,CZ
